hidden_layers,learning_rate,activation,dropout,val_accuracy,train_accuracy,test_accuracy,val_f1,val_precision,val_recall,test_f1,test_precision,test_recall,l2_penalty
"[16, 128]",0.01,relu,0.5,0.6680161943319838,0.982420554428668,0.6234817813765182,0.30612361476346533,0.35186902021267347,0.29005303500766577,0.2806586148341467,0.3130680704061271,0.2679357386413081,0.0
"[512, 32, 64]",0.0005,relu,0,0.6761133603238867,0.9770114942528736,0.6396761133603239,0.31020864269219134,0.37865450628104,0.2955473920743007,0.2812024214658174,0.34895867040908685,0.2649770742699404,0.001
"[32, 8]",0.0005,relu,0.5,0.6255060728744939,0.7315753887762001,0.597165991902834,0.23928825803825807,0.30837878787878786,0.23799368181017116,0.1904524096688276,0.27114868753523097,0.19165969365437452,0.001
[64],0.01,relu,0,0.6761133603238867,0.9749830966869506,0.6477732793522267,0.3001055703989739,0.35092354607981924,0.2956121956825962,0.2963122008872187,0.32711239774849415,0.28778611937247733,0.01
"[64, 16]",0.0005,relu,0.25,0.6720647773279352,0.9046653144016227,0.6234817813765182,0.33900574106660847,0.37064614071361957,0.33179340966418563,0.2956688261405825,0.3068721222828997,0.29591502209618603,0.1
"[16, 8]",0.005,relu,0.5,0.6356275303643725,0.9519945909398242,0.5910931174089069,0.26258961582290313,0.3169515669515669,0.2513969953738414,0.23735849713771212,0.2663437800027431,0.23287775063432134,0.0
"[32, 128, 16]",0.005,relu,0,0.6842105263157895,0.9885057471264368,0.6437246963562753,0.3128499034143649,0.3690100596976379,0.29661071126966,0.2838571068625888,0.32992570492570494,0.2714290634346955,0.01
"[64, 16, 512, 512]",0.005,relu,0,0.6133603238866396,0.7782285327924273,0.582995951417004,0.2620142965492386,0.2848432194531294,0.2708338379880933,0.23252966393550928,0.24239317344858022,0.22984312346014474,0.01
"[512, 256]",0.01,relu,0.25,0.6619433198380567,0.9891818796484111,0.6275303643724697,0.3199828956409228,0.35868072983184995,0.3155020988836696,0.2712281072182535,0.2933704763092862,0.26563956980884385,0.01
[16],0.001,relu,0.5,0.631578947368421,0.8424611223799865,0.6255060728744939,0.3168486106101826,0.3198472554095314,0.3247135318865607,0.3320872492556033,0.331844771141947,0.3461010690750991,0.0
"[32, 16, 32]",0.005,relu,0.25,0.6639676113360324,0.9790398918187965,0.6295546558704453,0.31424233041327404,0.3372998510602581,0.30883090563159404,0.2822918573775714,0.33771243738898044,0.26828460996170633,0.1
"[8, 64, 16]",0.001,relu,0,0.6417004048582996,0.973630831643002,0.6012145748987854,0.2787531407919022,0.31050167783018473,0.2670941990794932,0.25722296300533126,0.29481054895903125,0.24541588782045604,0.01
"[32, 16, 16, 8]",0.001,relu,0.25,0.645748987854251,0.9452332657200812,0.6174089068825911,0.29669307253000093,0.3171731684662719,0.2894831584600045,0.30385869797953124,0.32128870793185305,0.3088771513677646,0.0
"[16, 512, 8]",0.0005,relu,0.5,0.5526315789473685,0.5611899932386748,0.5526315789473685,0.08898305084745763,0.06907894736842106,0.125,0.08898305084745763,0.06907894736842106,0.125,0.01
[128],0.001,relu,0.5,0.680161943319838,0.9607843137254902,0.6356275303643725,0.3069063274251953,0.3569848356319228,0.29847601851669436,0.28781092306204875,0.31781948393611653,0.27988208487269817,0.001
"[64, 128, 16]",0.001,relu,0.25,0.6781376518218624,0.9716024340770791,0.6437246963562753,0.33243262631818077,0.3868933442942394,0.31451640552860827,0.3335815144599664,0.40239829697013657,0.31422184525673263,0.001
[64],0.0005,relu,0.5,0.5850202429149798,0.7525354969574036,0.5647773279352226,0.24560953726451099,0.26118338622207127,0.2880791856855687,0.27673012571145006,0.37921992279386646,0.3030005607837273,0.0
"[32, 8]",0.0005,relu,0.1,0.4979757085020243,0.6369168356997972,0.47368421052631576,0.2297275556019481,0.2977905290430041,0.2943044338538707,0.22639145247605472,0.2760320324836454,0.2768789386045331,0.0
"[256, 64]",0.0005,relu,0.25,0.6821862348178138,0.949290060851927,0.6376518218623481,0.3386379385474159,0.37354685436710056,0.32612517644588984,0.3012189253643376,0.32090460241835306,0.29496483978649185,0.01
"[64, 32, 512]",0.01,relu,0.5,0.5708502024291497,0.7734956051386072,0.5526315789473685,0.2272658275576756,0.3467929174484053,0.23328538648469813,0.22215225130669297,0.3070918303121853,0.2289544548227277,0.0
"[8, 16, 128]",0.0005,relu,0.5,0.11538461538461539,0.13049357674104126,0.10728744939271255,0.054334875650665124,0.15520208749722408,0.20005792713865306,0.0519057609930938,0.030955123710307522,0.18769872813990462,0.1
"[64, 64, 128]",0.0005,relu,0.5,0.354251012145749,0.5429344151453684,0.34210526315789475,0.2811320642929581,0.3408428009361639,0.35955667829494486,0.24488414727373467,0.2933894626047024,0.3526247911064869,0.1
"[32, 32, 256]",0.01,relu,0,0.6336032388663968,0.9235970250169033,0.6093117408906883,0.2881623355679959,0.3058670844927383,0.29944920004760434,0.28094002260705414,0.4266959002535925,0.28396245931837294,0.0
"[16, 64]",0.0005,relu,0.5,0.4271255060728745,0.6004056795131846,0.4271255060728745,0.27945286900373834,0.2840383307904855,0.34288690161265256,0.2903507255264999,0.3309953143524621,0.34663936094630715,0.001
"[256, 512, 512]",0.0005,relu,0.5,0.6842105263157895,0.966869506423259,0.6396761133603239,0.3444012723005642,0.3762622171242861,0.3320446012482934,0.3003699327521217,0.3186045650302839,0.29609705403666603,0.0
"[128, 8, 128]",0.01,relu,0.25,0.6275303643724697,0.8640973630831643,0.5870445344129555,0.3153900717044977,0.36279012065605776,0.30094940119189184,0.2748284090715142,0.3380379100995093,0.2543817611089201,0.0
"[128, 64, 256]",0.001,relu,0.5,0.6740890688259109,0.9695740365111561,0.6558704453441295,0.31651279743691113,0.3595532024793388,0.3053025608954895,0.3047956078796556,0.3532783335490136,0.2907876251900032,0.0
"[512, 64, 512]",0.001,relu,0.5,0.6639676113360324,0.9871534820824882,0.6336032388663968,0.30888510442510614,0.34297755636070854,0.2975974907295308,0.2833159117305459,0.307076643340255,0.27987188723265066,0.0
"[256, 64, 32]",0.01,relu,0.5,0.6194331983805668,0.8769438810006761,0.5809716599190283,0.2979033511702125,0.3389897966218637,0.29509882885195776,0.2678131668883184,0.30816609382379184,0.2550435829143589,0.01
"[128, 32, 64]",0.005,relu,0.1,0.680161943319838,0.9837728194726166,0.631578947368421,0.3185546935901599,0.36746862449799195,0.30319842546062825,0.2850360645519046,0.3114199673188437,0.2731900839691828,0.0
"[512, 256, 64]",0.005,relu,0.5,0.645748987854251,0.9641649763353617,0.6214574898785425,0.33190224315467326,0.3335383572697929,0.33180833634525747,0.2994379817580278,0.3016457495108485,0.29894153607388907,0.1
"[256, 32, 256]",0.005,relu,0.1,0.6558704453441295,0.9945909398242055,0.6396761133603239,0.30241682779323587,0.3254219459656202,0.295201183420833,0.3196087475745983,0.38366872832755405,0.29797111272001764,0.001
[256],0.0005,relu,0.5,0.4271255060728745,0.6389452332657201,0.4109311740890688,0.27018059224602126,0.2976523346351192,0.32796431986044,0.2809420397828647,0.3069604792356591,0.3380327902308503,0.1
"[8, 8, 64, 32]",0.005,relu,0.5,0.5789473684210527,0.8059499661933739,0.562753036437247,0.2698051605323341,0.2890417030833518,0.2646111118029141,0.2548905151438665,0.2743957311516524,0.25085214376516,0.01
"[512, 32, 256, 512]",0.01,relu,0.25,0.48582995951417,0.5429344151453684,0.44129554655870445,0.18312653573089954,0.17020914296876605,0.20246743678376972,0.17595967088662598,0.16369166693079917,0.20050050161908736,0.01
[32],0.0005,relu,0.5,0.4089068825910931,0.6227180527383367,0.38866396761133604,0.26650460292367806,0.2824125074777632,0.3459398157458232,0.25477090041290307,0.26969535912960746,0.33779866514143736,0.0
[512],0.005,relu,0.5,0.6740890688259109,0.9688979039891819,0.6437246963562753,0.32933335231737826,0.34174914467253176,0.3230231036473214,0.31621498926328984,0.32359355140812096,0.3120421000192589,0.001
[32],0.005,relu,0,0.6842105263157895,0.9885057471264368,0.645748987854251,0.31206990848854205,0.37232298951048953,0.2957289141973122,0.28114849977570416,0.3431957445498214,0.26265880517288526,0.01
"[128, 32, 512, 8]",0.0005,relu,0.25,0.6659919028340081,0.9763353617308993,0.6214574898785425,0.3538846066306043,0.4573861973067916,0.341246503891216,0.31112451776971195,0.3247815531171146,0.30800853585193383,0.0
"[128, 64]",0.005,relu,0.5,0.6842105263157895,0.9817444219066938,0.6234817813765182,0.31589271360556836,0.35728904042485404,0.3032323793040313,0.27939411826333155,0.3118887051422098,0.2683151951377859,0.0
[64],0.001,relu,0,0.6821862348178138,0.9519945909398242,0.6396761133603239,0.30460332248415367,0.34385370226788137,0.3023178119392137,0.2938243907033763,0.3190621613257161,0.2860650220631447,0.001
"[8, 16]",0.001,relu,0,0.5748987854251012,0.68289384719405,0.52834008097166,0.2807201528878073,0.4208645622509249,0.34007538682523036,0.24952506224114662,0.23224429150232098,0.34167782844253436,0.1
"[512, 128]",0.01,relu,0.25,0.6295546558704453,0.9398242055442867,0.5708502024291497,0.32215483580501997,0.343867828296803,0.3221159550946785,0.2813956641445173,0.29693577171139945,0.2930260200871903,0.0
"[32, 64, 512, 512]",0.0005,relu,0.5,0.6720647773279352,0.9695740365111561,0.631578947368421,0.34484571816744797,0.4799340719800689,0.3295223464380223,0.2858081076175573,0.29950040082455337,0.28558540773027635,0.01
"[512, 512, 32]",0.0005,relu,0.5,0.680161943319838,0.9445571331981069,0.6295546558704453,0.3372926144796517,0.3684210475068782,0.3269378242000269,0.2989347100996328,0.32307519330472867,0.2914667975681743,0.0
"[32, 256, 128]",0.0005,relu,0.1,0.6700404858299596,0.9567275185936444,0.631578947368421,0.3041128524031505,0.35117634231440203,0.295518977817163,0.2774616742271729,0.3128711045546746,0.2693329134192714,0.001
[128],0.01,relu,0.25,0.6761133603238867,0.9756592292089249,0.6477732793522267,0.28636991445716636,0.301115424177116,0.2888769132120196,0.27603306891719387,0.31218077140377837,0.27025729767438156,0.1
"[256, 16, 64, 256]",0.005,relu,0.1,0.4979757085020243,0.7701149425287356,0.4979757085020243,0.2835810432537138,0.376323406976345,0.319388632467481,0.2646842557648522,0.32475884531960864,0.32640675741035563,0.0
"[16, 32]",0.0005,relu,0.1,0.3157894736842105,0.3975659229208925,0.29959514170040485,0.15691803199559012,0.4012713245213517,0.2334319757856992,0.11942201942201941,0.14064852762490512,0.21382377964824772,0.0
"[8, 8]",0.01,relu,0,0.6740890688259109,0.9479377958079783,0.6417004048582996,0.31467712115216223,0.37503939409478515,0.3047810653802519,0.2823753748523897,0.32064462514190506,0.2740503383494623,0.01
"[128, 8, 256, 128]",0.01,relu,0.5,0.5506072874493927,0.5645706558485463,0.5404858299595142,0.08994708994708996,0.07039337474120083,0.12454212454212454,0.08864541832669322,0.06953125,0.12225274725274725,0.01
[64],0.005,relu,0.1,0.680161943319838,0.9716024340770791,0.6417004048582996,0.31049448989240325,0.3609262265512266,0.2984013296122182,0.2952515495805323,0.3324841267566025,0.28216333864018467,0.01
[64],0.0005,relu,0.5,0.6680161943319838,0.9242731575388776,0.6356275303643725,0.3306674835090921,0.3594710326150069,0.32359759694709633,0.29781160482873953,0.3086672135775026,0.29845802647742575,0.001
"[512, 8]",0.01,relu,0.5,0.6437246963562753,0.9486139283299526,0.5748987854251012,0.2884445547520662,0.3111067485246526,0.31019212085388553,0.27034998239999924,0.2758615781395017,0.28141606432829835,0.001
"[8, 128]",0.01,relu,0,0.6639676113360324,0.966869506423259,0.6336032388663968,0.28316305796739166,0.35151459623902526,0.2783504680015944,0.26360472624830644,0.27973400450320846,0.2653664741430699,0.0
"[512, 32, 16]",0.005,relu,0.5,0.6336032388663968,0.920892494929006,0.5870445344129555,0.3439263341691111,0.3800418744834788,0.33179629045555203,0.30449092473945305,0.33241046660365725,0.2945429225936109,0.0
"[256, 64]",0.001,relu,0.5,0.6821862348178138,0.9546991210277215,0.6437246963562753,0.31812995222244217,0.3674211833660652,0.309059769791935,0.29761983640354833,0.31489491691104593,0.2929156226637453,0.0
[64],0.01,relu,0.25,0.6781376518218624,0.9607843137254902,0.6497975708502024,0.3034145128121671,0.34236846912678115,0.2983130253546399,0.30570717444173706,0.33672877782073185,0.294781704317061,0.01
"[64, 32, 16, 16]",0.01,relu,0.25,0.6133603238866396,0.9276538201487492,0.5991902834008097,0.29795713825699566,0.30904820261437904,0.3016465294703718,0.273648755162247,0.2770365241812272,0.2797077260077886,0.0
[64],0.0005,relu,0.25,0.680161943319838,0.9438810006761326,0.6255060728744939,0.3249226974014474,0.3730110469240904,0.3155123849351008,0.28457643819686035,0.30265410100093754,0.28138512227999085,0.0
"[16, 512, 32]",0.01,relu,0.25,0.6133603238866396,0.8837052062204191,0.5748987854251012,0.27424233406020204,0.38108454449520934,0.274929053930149,0.24345070083733839,0.314675504658551,0.2528858204898568,0.001
"[32, 8, 256, 32]",0.001,relu,0.5,0.548582995951417,0.5713319810682894,0.5303643724696356,0.11589635854341737,0.0953798185941043,0.1481990231990232,0.10170404308335344,0.08276772247360484,0.13202075702075702,0.0
"[128, 128, 512]",0.0005,relu,0.5,0.6821862348178138,0.9891818796484111,0.6376518218623481,0.3141526430311015,0.38267376289820043,0.3016693034684274,0.27826808674851033,0.3218389931098373,0.2659550448583615,0.001
"[32, 32, 8, 32]",0.001,relu,0.1,0.6477732793522267,0.973630831643002,0.6032388663967612,0.2782479006883266,0.3097004152538208,0.275296999522594,0.2828893912237395,0.32800641051415047,0.27068683567040885,0.0
"[8, 16, 512]",0.001,relu,0.5,0.6680161943319838,0.9290060851926978,0.631578947368421,0.311386159667133,0.3509077435707871,0.29859114046379376,0.28784082829575547,0.32139811640958427,0.27667192689877296,0.01
"[512, 512, 512]",0.01,relu,0,0.5384615384615384,0.5557809330628803,0.4797570850202429,0.22458344066604394,0.34621876866506074,0.31491650124315956,0.18480705143109236,0.18821744660631687,0.2292019815291092,0.001
"[16, 8, 32]",0.0005,relu,0.25,0.6497975708502024,0.9039891818796484,0.611336032388664,0.341373935144306,0.36801429141963343,0.3338973489161224,0.30025549671567364,0.30633290320790324,0.30391306564648246,0.001
"[16, 16]",0.001,relu,0.5,0.31376518218623484,0.48816768086544965,0.2773279352226721,0.23948550678227298,0.2835003430427631,0.33135163733959105,0.20585995161908258,0.25125071912246044,0.28700926738708343,0.01
"[64, 128]",0.005,relu,0.5,0.6659919028340081,0.9844489519945909,0.6396761133603239,0.2942252430085625,0.37232121502033,0.27983885493272226,0.2781023765335802,0.31274771025010795,0.26825058771241495,0.01
"[512, 256, 16]",0.005,relu,0.5,0.6376518218623481,0.9526707234617985,0.6255060728744939,0.2589047585275899,0.245278967184307,0.2883376566887205,0.26970376889126163,0.31935968025473477,0.2835002400865981,0.001
"[256, 8]",0.001,relu,0.25,0.694331983805668,0.9621365787694388,0.6174089068825911,0.3597098263973783,0.4855273700219445,0.3385681190945584,0.2787749238647105,0.29620677048117006,0.2720045066728421,0.001
"[64, 64, 256]",0.0005,relu,0.1,0.6740890688259109,0.931710615280595,0.6255060728744939,0.37072241936703476,0.4380486628763405,0.35152807151008025,0.2968967557686713,0.30146654186559146,0.298726256290399,0.001
"[8, 32, 8]",0.005,relu,0.5,0.631578947368421,0.8701825557809331,0.562753036437247,0.2624125546369272,0.2828787160025301,0.2787647398684633,0.23272511413573022,0.2592571384944266,0.23658354476173626,0.0
"[32, 256, 256, 512]",0.0005,relu,0,0.6619433198380567,0.9621365787694388,0.6356275303643725,0.3125401004852865,0.4534857799642847,0.29212967708352566,0.29323949526841314,0.34538689071399353,0.2792060830429103,0.1
"[256, 64, 512]",0.005,relu,0.25,0.6336032388663968,0.9776876267748479,0.6214574898785425,0.2917020805363719,0.31837041708809527,0.28984990565872915,0.2778303692774205,0.33170658284183113,0.26088782964565194,0.001
[16],0.01,relu,0.25,0.6781376518218624,0.9688979039891819,0.6396761133603239,0.32107649295149293,0.37045614595203974,0.3050648685035418,0.29533585210448254,0.3356951871657754,0.2801658879959881,0.0
"[64, 128]",0.005,relu,0.5,0.680161943319838,0.9837728194726166,0.6295546558704453,0.31956481706057255,0.35641705112976296,0.30989478239947577,0.2858628824615542,0.33319927249541736,0.2731599079377553,0.01
"[32, 128]",0.001,relu,0.5,0.680161943319838,0.9790398918187965,0.6376518218623481,0.3354485058627324,0.3798202478784136,0.31915863173685455,0.305433849162545,0.34118041062007765,0.29147051729967877,0.0
[64],0.0005,relu,0.5,0.5748987854251012,0.7505070993914807,0.5546558704453441,0.24872615295857764,0.2925719748088169,0.2780140336460737,0.2598679921773142,0.3438298633417294,0.29136938758340514,0.01
[32],0.005,relu,0.25,0.6862348178137652,0.9438810006761326,0.6417004048582996,0.3432256484029689,0.3742283789792544,0.33163377484403767,0.30304636341940006,0.322261396011396,0.2975140097324077,0.0
"[64, 16, 8]",0.001,relu,0.5,0.22874493927125505,0.3333333333333333,0.20850202429149797,0.2082875011603082,0.19086302852676318,0.2879880819492835,0.16133374176030602,0.13832794522790556,0.291249142938755,0.0
[16],0.005,relu,0.1,0.6761133603238867,0.9695740365111561,0.6396761133603239,0.31647542270644163,0.3566486456968108,0.3014174381508549,0.30096938417267544,0.32860962286096657,0.2891150844451846,0.001
"[32, 64]",0.001,relu,0.25,0.6781376518218624,0.9580797836375929,0.6437246963562753,0.3075820447517557,0.3429548288613691,0.30441640778780954,0.29428820194566685,0.3388277162419345,0.2855931698625691,0.0
"[256, 256]",0.005,relu,0.1,0.6417004048582996,1.0,0.631578947368421,0.2717769123024527,0.34954263378465505,0.25077022577804803,0.2459150801194871,0.3192316200870143,0.2301748300653182,0.0
[128],0.005,relu,0.5,0.6720647773279352,0.949290060851927,0.6255060728744939,0.3214111937155042,0.3495078391348091,0.31360619419912283,0.2938795700973782,0.3032082252848382,0.2923015455869023,0.0
"[128, 8]",0.01,relu,0.25,0.6538461538461539,0.9655172413793104,0.6255060728744939,0.3508971829230022,0.3773104066614944,0.3365128816083134,0.3256352936680805,0.3384602022199693,0.32954795863509884,0.0
"[8, 256, 128]",0.01,relu,0.5,0.5607287449392713,0.7261663286004056,0.5263157894736842,0.19243479495327137,0.2897026004889226,0.2169522609916853,0.1693993044885041,0.2157241134484109,0.18674861681745286,0.1
